"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_name","gene_type"
270.102880206766,5.3092963998696,0.273510106495003,19.4117009711544,6.14584772736258e-84,4.62486860421972e-81,"ENSG00000144452.15","ABCA12","protein_coding"
386.060156593491,6.41194046196628,0.330373397387649,19.4081621361381,6.58402722586255e-84,4.86112395047599e-81,"ENSG00000166143.10","PPP1R14D","protein_coding"
208.15944812195,-2.58414242044733,0.133194295324197,-19.401299538824,7.52450670378349e-84,5.45261984862504e-81,"ENSG00000101331.17","CCM2L","protein_coding"
505.856790445867,3.66068614350383,0.188817190668923,19.3874621825223,9.84773954166632e-84,7.00639810918081e-81,"ENSG00000142945.13","KIF2C","protein_coding"
435.265063534954,3.32817787744899,0.171790328435361,19.373488063976,1.29201001438267e-83,9.02815069157293e-81,"ENSG00000077152.11","UBE2T","protein_coding"
115.403332985887,3.40932159088976,0.176095439441222,19.3606467135552,1.65791040452719e-83,1.11854641447506e-80,"ENSG00000186871.7","ERCC6L","protein_coding"
313.318717166256,-3.44584333283466,0.177980544072804,-19.3607866005012,1.6534144579852e-83,1.11854641447506e-80,"ENSG00000263155.6","MYZAP","protein_coding"
15.3851402607525,-5.12164495630513,0.264740302552593,-19.3459209154136,2.20627914559095e-83,1.46328659739185e-80,"ENSG00000237167.1","AC128709.3","lncRNA"
5492.81711858227,-4.48720648038519,0.232124704783987,-19.3310164230944,2.94557533943166e-83,1.92105514345501e-80,"ENSG00000168309.18","FAM107A","protein_coding"
1794.82488648142,1.8342036450098,0.0951852050500471,19.2698397197905,9.62336154512686e-83,6.17330755118622e-80,"ENSG00000180198.16","RCC1","protein_coding"
2264.1442082848,-4.46303662672782,0.2317213380335,-19.2603610207127,1.15569977974788e-82,7.29414323892164e-80,"ENSG00000183019.7","MCEMP1","protein_coding"
10106.9831051506,-2.72288240508033,0.141394783458269,-19.2573045375748,1.22596487757329e-82,7.61479867052704e-80,"ENSG00000105971.15","CAV2","protein_coding"
381.507632366417,2.94927462372502,0.153189791941774,19.2524226734769,1.34713485315112e-82,8.23667717791505e-80,"ENSG00000061656.10","SPAG4","protein_coding"
4600.78480778153,-3.34198294737725,0.173868965032802,-19.2212735996142,2.45665486740075e-82,1.47894402486552e-79,"ENSG00000135218.19","CD36","protein_coding"
1255.85272898066,3.55402290711156,0.18574460501768,19.1339226610284,1.31775183456529e-81,7.81287076339006e-79,"ENSG00000117724.13","CENPF","protein_coding"
338.79801691528,3.70302430640979,0.193581781632898,19.1289917634506,1.44848579744788e-81,8.4598056328258e-79,"ENSG00000117650.13","NEK2","protein_coding"
774.570624062554,3.78961203769553,0.198246940307748,19.1156142526726,1.87202989797751e-81,1.07727061673174e-78,"ENSG00000183856.11","IQGAP3","protein_coding"
1231.87322939738,-3.67447972585961,0.192254104255499,-19.1126204566034,1.98258767902885e-81,1.12435707924751e-78,"ENSG00000163815.6","CLEC3B","protein_coding"
1660.05501202037,-3.87788217512121,0.203452589662302,-19.0603726477891,5.38896379570106e-81,3.01250774699397e-78,"ENSG00000114854.8","TNNC1","protein_coding"
299.607386595872,5.14269792165238,0.269943215672656,19.0510360071009,6.44146944355073e-81,3.55015691261386e-78,"ENSG00000137825.11","ITPKA","protein_coding"
1566.63901679937,-4.45681301280689,0.234015124392742,-19.044978500309,7.23157174888371e-81,3.93025880702178e-78,"ENSG00000167588.13","GPD1","protein_coding"
361.072186494554,3.36116837977067,0.176668341925361,19.025300985678,1.05281093807908e-80,5.64349929013322e-78,"ENSG00000128165.9","ADM2","protein_coding"
162.781571278889,3.05417368160421,0.160768880503321,18.9972939541687,1.79567108481903e-80,9.49546016487211e-78,"ENSG00000187583.11","PLEKHN1","protein_coding"
7369.50325411358,-2.79390884506861,0.147402211330735,-18.954321104449,4.0676911234178e-80,2.12230428467282e-77,"ENSG00000102760.13","RGCC","protein_coding"
1213.52067229987,1.58164592669601,0.0835221514642206,18.9368436871931,5.66956747533687e-80,2.91915585365009e-77,"ENSG00000096063.16","SRPK1","protein_coding"
1717.11258857566,3.48498873552727,0.184322010127899,18.9070677620599,9.97514517958319e-80,5.06931696132818e-77,"ENSG00000166123.14","GPT2","protein_coding"
237.157877291311,3.84340437433672,0.203486045160402,18.8878031970549,1.43702656716192e-79,7.20926751277092e-77,"ENSG00000118193.12","KIF14","protein_coding"
96.0569585196916,3.00979905442046,0.159751560189912,18.8404986520472,3.51637248933357e-79,1.74176166936851e-76,"ENSG00000143590.14","EFNA3","protein_coding"
969.262857243725,-3.67160751121535,0.194979803579782,-18.8307067901676,4.23076363357234e-79,2.06942514681649e-76,"ENSG00000168952.15","STXBP6","protein_coding"
866.060785277879,3.93866234867629,0.209176295503571,18.8293914432051,4.33716113507786e-79,2.09527718983619e-76,"ENSG00000117399.14","CDC20","protein_coding"
6646.11620297828,3.51992893012758,0.187147388979146,18.8083250817879,6.45450335249287e-79,3.08013622788291e-76,"ENSG00000029993.15","HMGB3","protein_coding"
11.5466201636097,-3.88864067785663,0.207092332670996,-18.7773281014437,1.15760597641842e-78,5.45762403171436e-76,"ENSG00000232188.1","AL354714.3","lncRNA"
1331.31659448088,3.45369890355522,0.183965533374009,18.7736193851797,1.24133000396677e-78,5.78267671252663e-76,"ENSG00000162849.16","KIF26B","protein_coding"
1359.47178349813,5.43286619321535,0.289559720309373,18.7625067029722,1.53010398891356e-78,7.04405872825606e-76,"ENSG00000140297.13","GCNT3","protein_coding"
1729.07721261067,5.41758955756969,0.289425656094055,18.7184150523585,3.50423800455153e-78,1.59446903902449e-75,"ENSG00000166923.12","GREM1","protein_coding"
745.058476295512,3.9880306472733,0.213081222964431,18.7160116306401,3.66594496017659e-78,1.64887462341e-75,"ENSG00000175063.17","UBE2C","protein_coding"
152.494042749314,-2.60397270599268,0.139153735899021,-18.7129198448706,3.88495551253587e-78,1.7275249336482e-75,"ENSG00000092051.17","JPH4","protein_coding"
137.072170536793,-4.18678444762369,0.223873978027342,-18.7015234397289,4.81103566041429e-78,2.11528804974912e-75,"ENSG00000179133.15","C10orf67","protein_coding"
424.667582515113,7.29447123843053,0.390188291629437,18.6947466003365,5.46293954255487e-78,2.37522541377461e-75,"ENSG00000286042.1","LCAL1","lncRNA"
2704.2083180842,7.12377721371512,0.381457864194074,18.6751352702241,7.88898291738655e-78,3.39234934659619e-75,"ENSG00000019186.10","CYP24A1","protein_coding"
281.593544872613,3.68029841935541,0.197173995165346,18.6652322800944,9.49613886946439e-78,4.03905880544577e-75,"ENSG00000143228.13","NUF2","protein_coding"
3217.82382086103,-5.01558080978319,0.269011771015106,-18.6444659683741,1.40045821360619e-77,5.89261616737889e-75,"ENSG00000170323.9","FABP4","protein_coding"
322.525600139365,-4.43056457850898,0.23780417028984,-18.6311475240696,1.79631367422276e-77,7.47782450915011e-75,"ENSG00000154342.6","WNT3A","protein_coding"
503.88099489588,3.45167751373712,0.185384491561408,18.6190197716391,2.25300405230533e-77,9.2802422706063e-75,"ENSG00000094804.12","CDC6","protein_coding"
271.834155916756,3.65244261123373,0.196223535288392,18.6136826342757,2.48906600921833e-77,1.01457960423669e-74,"ENSG00000183317.17","EPHA10","protein_coding"
328.68194092226,5.86245390792068,0.315170478119936,18.600897973984,3.15970476418201e-77,1.27466399100213e-74,"ENSG00000172927.8","MYEOV","protein_coding"
1576.96379453226,-2.01802029364752,0.108518635251034,-18.5960714395207,3.45735157276229e-77,1.37034309809864e-74,"ENSG00000120913.23","PDLIM2","protein_coding"
427.544929104968,2.22280678535356,0.119531939996963,18.5959232771596,3.46691796048567e-77,1.37034309809864e-74,"ENSG00000177788.6","AL162595.1","lncRNA"
112.692187071776,3.86777765181606,0.208278393827461,18.5702298771334,5.59628594419191e-77,2.18988265282174e-74,"ENSG00000158402.20","CDC25C","protein_coding"
9098.10936278041,3.43642084333925,0.185164533117459,18.5587422466016,6.93083548438401e-77,2.685252706331e-74,"ENSG00000110492.15","MDK","protein_coding"
10.7177046672096,-3.83946197207514,0.206921761177842,-18.5551386679686,7.41158887294293e-77,2.84336160967774e-74,"ENSG00000276668.1","AC104237.3","lncRNA"
173.66234984555,3.65524532218492,0.197130650332801,18.5422475704009,9.42012969213097e-77,3.57882616488133e-74,"ENSG00000035499.13","DEPDC1B","protein_coding"
940.027328167194,3.04556291536459,0.164483125093421,18.515959698813,1.53536025575947e-76,5.77694059308881e-74,"ENSG00000164855.16","TMEM184A","protein_coding"
377.526431428078,-5.68473402130314,0.307181456515598,-18.5061106415272,1.84339742663181e-76,6.86990330490756e-74,"ENSG00000180440.4","SERTM1","protein_coding"
527.832263545027,1.99150499491781,0.107720975594883,18.487624939524,2.59745344396006e-76,9.58876893543408e-74,"ENSG00000128059.8","PPAT","protein_coding"
70.6629955979886,-5.15592518804095,0.279428887537645,-18.4516541345294,5.05731460811293e-76,1.84951194327165e-73,"ENSG00000244215.2","LINC02016","lncRNA"
271.966133239185,-4.33294180520394,0.235212097264179,-18.4214241342247,8.84455828043268e-76,3.20459638955196e-73,"ENSG00000261143.1","ADAMTS7P3","transcribed_unprocessed_pseudogene"
361.624733384821,3.65403592865211,0.19846005094052,18.4119469451676,1.0536573594505e-75,3.78262992042728e-73,"ENSG00000165304.8","MELK","protein_coding"
160.243806390257,3.2832594796204,0.17853647676027,18.3898525343311,1.58410263270017e-75,5.6352291018355e-73,"ENSG00000196584.3","XRCC2","protein_coding"
1274.64281645996,6.27484437395484,0.341943271409705,18.3505420302203,3.26835633709336e-75,1.15219866510631e-72,"ENSG00000101210.13","EEF1A2","protein_coding"
57014.7945211821,-2.55972173863236,0.139731092264513,-18.3189131148189,5.84688900290438e-75,2.04280904975581e-72,"ENSG00000116016.14","EPAS1","protein_coding"
1894.27351477818,-2.05333680778364,0.112118375369088,-18.3140078602117,6.39823940924458e-75,2.21565934799247e-72,"ENSG00000165312.6","OTUD1","protein_coding"
3378.92364878829,1.84263029683207,0.100653451152814,18.3066777713817,7.32019722839004e-75,2.51268980477308e-72,"ENSG00000128050.9","PAICS","protein_coding"
360.142211693515,3.89809187127805,0.213025998497856,18.2986672930313,8.47978864649951e-75,2.88541399587976e-72,"ENSG00000123485.12","HJURP","protein_coding"
3719.69082073435,-2.29553068402533,0.125470247279187,-18.2954185060103,9.00072593947251e-75,3.03627074773706e-72,"ENSG00000151718.16","WWC2","protein_coding"
1218.42030197263,4.03513311340887,0.220596378708987,18.2919281677423,9.59599681817452e-75,3.20940984181186e-72,"ENSG00000011426.11","ANLN","protein_coding"
317.846070121515,4.02170943545334,0.219884208771442,18.2901239608057,9.91892816302726e-75,3.26166031888588e-72,"ENSG00000135451.13","TROAP","protein_coding"
85.959019466688,5.46408256544068,0.298737658924533,18.290571684573,9.83779410348789e-75,3.26166031888588e-72,"ENSG00000251003.9","ZFPM2-AS1","lncRNA"
2923.54225136029,2.24411658507225,0.122802995430317,18.2741192689037,1.33020060950635e-74,4.3376733375494e-72,"ENSG00000145247.12","OCIAD2","protein_coding"
1038.95685474029,3.87667398687743,0.212346614890684,18.2563493600929,1.84203041210533e-74,5.95706545918129e-72,"ENSG00000089685.15","BIRC5","protein_coding"
1749.16810754603,6.45098775219723,0.35349809355276,18.2490029503778,2.107200288263e-74,6.75875856393604e-72,"ENSG00000060718.22","COL11A1","protein_coding"
242.780582591446,3.94786271933792,0.216471712468488,18.2373145863694,2.60968565149198e-74,8.30240725435224e-72,"ENSG00000024526.17","DEPDC1","protein_coding"
83.7753851011544,5.71639372083346,0.313831895830468,18.2148270994146,3.93658971674061e-74,1.24227977585304e-71,"ENSG00000203995.10","ZYG11A","protein_coding"
453.690820310186,3.05502061945546,0.167861394689429,18.1996618406974,5.19273400018338e-74,1.62557499328941e-71,"ENSG00000134690.11","CDCA8","protein_coding"
2647.04749851636,-3.23188847095731,0.177942955431329,-18.1624974314004,1.02264895350455e-73,3.17597430155448e-71,"ENSG00000122679.8","RAMP3","protein_coding"
1221.20757912359,-2.37597135175493,0.130833488923368,-18.1602689900488,1.06501599802447e-73,3.28150716682641e-71,"ENSG00000105538.10","RASIP1","protein_coding"
10811.443703038,7.98035372646159,0.439795256812279,18.1456111744013,1.3907941351849e-73,4.25180978936878e-71,"ENSG00000164266.11","SPINK1","protein_coding"
1215.54274554105,3.57002827906745,0.19691922164348,18.129404784724,1.86769790177335e-73,5.6654950848289e-71,"ENSG00000088325.16","TPX2","protein_coding"
1330.66130366884,-3.99518288991871,0.220461486915126,-18.1219084830757,2.14040077066997e-73,6.44277096592975e-71,"ENSG00000268388.6","FENDRR","lncRNA"
123.696488859377,5.78857399078815,0.319665500516388,18.1082224432642,2.74468843196038e-73,8.19865671992683e-71,"ENSG00000230316.7","FEZF1-AS1","lncRNA"
606.898078207622,-3.6813218022573,0.20360521395279,-18.0806853163932,4.52423966937032e-73,1.34119714016765e-70,"ENSG00000159708.18","LRRC36","protein_coding"
910.804817144422,-2.70425264824025,0.149713484897446,-18.0628528558578,6.25070619657557e-73,1.83907055773082e-70,"ENSG00000132622.11","HSPA12B","protein_coding"
668.651515512796,3.2594044544379,0.180464609132184,18.0611836864396,6.442617312421e-73,1.88138849292796e-70,"ENSG00000076382.17","SPAG5","protein_coding"
2021.34102819825,-2.26597028219126,0.125608532816217,-18.0399390979806,9.46481703457074e-73,2.74346485466509e-70,"ENSG00000095370.20","SH2D3C","protein_coding"
1241.38208684497,-2.71717704198874,0.150664130280125,-18.0346645013433,1.04125478369678e-72,2.99598095153225e-70,"ENSG00000103241.7","FOXF1","protein_coding"
2194.7274259977,-2.1993850514338,0.122159959582655,-18.004140300535,1.8078495634466e-72,5.16371980052766e-70,"ENSG00000154783.12","FGD5","protein_coding"
2333.76660646984,-2.98059343201325,0.165554869395975,-18.0036591064213,1.82362811729286e-72,5.17104288824543e-70,"ENSG00000120156.22","TEK","protein_coding"
403.770358814835,5.69280262121374,0.316316550140159,17.9971696665612,2.05032623360622e-72,5.7720371113126e-70,"ENSG00000118322.14","ATP10B","protein_coding"
653.456710470175,3.08806133355197,0.171973041862652,17.9566593700091,4.25667689851045e-72,1.18977159796866e-69,"ENSG00000101311.16","FERMT1","protein_coding"
451.721952735234,2.9509764681121,0.164761466744519,17.9105984331149,9.74818601320704e-72,2.70536359491351e-69,"ENSG00000160957.14","RECQL4","protein_coding"
238.263043470895,3.75017022317085,0.209503228332278,17.9002980193841,1.17292588396961e-71,3.23223681447991e-69,"ENSG00000174371.17","EXO1","protein_coding"
370.463405390803,3.42046958788134,0.191175203420693,17.8918056666291,1.36608992171316e-71,3.73821431654249e-69,"ENSG00000276043.5","UHRF1","protein_coding"
369.158801002846,3.66228239834945,0.204732689553714,17.8881174585879,1.45956636261159e-71,3.9662702316218e-69,"ENSG00000126787.13","DLGAP5","protein_coding"
2037.93309431577,3.00268932797598,0.168021345935584,17.8708801030981,1.98832544936555e-71,5.36587332131886e-69,"ENSG00000205213.14","LGR4","protein_coding"
2276.49414226221,-2.81363647667536,0.157555366744226,-17.8580808436884,2.50091574925129e-71,6.70296809479124e-69,"ENSG00000114790.13","ARHGEF26","protein_coding"
1107.7142854504,-3.75474396069444,0.210295061897456,-17.8546463564862,2.65959955566115e-71,7.07978164711405e-69,"ENSG00000277494.2","GPIHBP1","protein_coding"
7.56884305964673,-4.06770402612935,0.228312851717678,-17.8163602947735,5.27595698613926e-71,1.39495589746362e-68,"ENSG00000275612.1","AC104237.2","lncRNA"
304.032140298313,3.86068423261999,0.216812563823592,17.8065521874517,6.28649700915132e-71,1.65098600312148e-68,"ENSG00000186185.14","KIF18B","protein_coding"
529.338142521352,4.09391135050556,0.230357171582836,17.772016049578,1.16430157291277e-70,3.03735232330998e-68,"ENSG00000158125.10","XDH","protein_coding"
27.7835281733225,-4.18988787412479,0.23604711157442,-17.7502187854725,1.71683890211789e-70,4.44911411117717e-68,"ENSG00000268505.1","AC135012.3","lncRNA"
2763.66622274976,-2.75301659059116,0.155393047147695,-17.7164721403173,3.12932322701848e-70,8.05615442081975e-68,"ENSG00000154133.15","ROBO4","protein_coding"
328.660368494822,2.62377827273194,0.148230667341267,17.7006440016308,4.14539663591377e-70,1.06021905725452e-67,"ENSG00000123473.16","STIL","protein_coding"
554.748208061186,3.31860555480602,0.187561774618975,17.6934002759765,4.71428656683611e-70,1.19788797173288e-67,"ENSG00000138180.16","CEP55","protein_coding"
2780.79065788383,-3.31944865978804,0.187680108461424,-17.6867366872303,5.30606894805115e-70,1.33955989681413e-67,"ENSG00000105227.16","PRX","protein_coding"
493.954813101659,3.2676352529768,0.184893474499455,17.6730696517168,6.76154404029006e-70,1.69606397333712e-67,"ENSG00000166851.15","PLK1","protein_coding"
15906.9518970986,-2.44903491038727,0.138792170974891,-17.6453390215384,1.10509074370802e-69,2.75435069376041e-67,"ENSG00000138821.13","SLC39A8","protein_coding"
321.957030000155,1.65480936743268,0.0938906847750863,17.6248514045536,1.58785321977903e-69,3.93254964197299e-67,"ENSG00000144120.13","TMEM177","protein_coding"
1003.50850148721,3.04691151859309,0.173145278670588,17.5974276745363,2.57768925920357e-69,6.34387159760346e-67,"ENSG00000134057.15","CCNB1","protein_coding"
255.48022287701,2.97804237275419,0.16929724009252,17.5906138288298,2.90711483451755e-69,7.10989441184414e-67,"ENSG00000158315.11","RHBDL2","protein_coding"
339.35601069548,2.9464378800954,0.167519085374375,17.5886698134164,3.00857178369028e-69,7.3123243768686e-67,"ENSG00000101003.10","GINS1","protein_coding"
150.261976140715,3.68288187524243,0.209590268918185,17.5718171184754,4.04990112051936e-69,9.78251115722488e-67,"ENSG00000115163.15","CENPA","protein_coding"
292.010704033988,2.80161219668836,0.159777044678439,17.5345100563524,7.81200168983922e-69,1.8754075958595e-66,"ENSG00000106089.12","STX1A","protein_coding"
2010.96626983785,-2.6921810266029,0.153576254027405,-17.5299302854626,8.4673223772351e-69,2.02033409721699e-66,"ENSG00000131477.11","RAMP2","protein_coding"
1021.4695046741,-2.99028088791061,0.170674825686938,-17.5203394869467,1.00225556570938e-68,2.37692500253174e-66,"ENSG00000169252.6","ADRB2","protein_coding"
82.6953133453155,-3.51689912520585,0.200839152866349,-17.5110234982231,1.18052277571111e-68,2.78283353833443e-66,"ENSG00000228401.5","AL590226.1","lncRNA"
1418.20476851283,4.67765378206651,0.267497704606023,17.4867062465298,1.80915952748822e-68,4.23917493833183e-66,"ENSG00000123500.10","COL10A1","protein_coding"
304.223061234295,3.93639430322744,0.225140816859618,17.4841432936699,1.89235548301794e-68,4.38974387642525e-66,"ENSG00000091844.8","RGS17","protein_coding"
481.298924431211,2.79012302887978,0.159581158021265,17.4840379871663,1.89585422073514e-68,4.38974387642525e-66,"ENSG00000100558.9","PLEK2","protein_coding"
2418.82355116452,1.22782451707381,0.0702500904623855,17.4779065620027,2.11108340116088e-68,4.85934144534272e-66,"ENSG00000158435.8","CNOT11","protein_coding"
573.703469661943,-2.68519523456567,0.153700712241419,-17.4702849154532,2.41286783857729e-68,5.52151645563554e-66,"ENSG00000114654.7","EFCC1","protein_coding"
254.660005737015,2.88554504105366,0.165208468028275,17.4660843689914,2.59719197879233e-68,5.9087627512862e-66,"ENSG00000169258.7","GPRIN1","protein_coding"
420.8017791115,-2.59397048273279,0.148549558160904,-17.4619871970476,2.7904897082905e-68,6.31182964018009e-66,"ENSG00000157734.14","SNX22","protein_coding"
4192.39243213404,-6.20467597062265,0.355463510322796,-17.455169913188,3.14440647161802e-68,7.07148101384395e-66,"ENSG00000108576.10","SLC6A4","protein_coding"
